Amazon,Apple,Ebay,Facebook,Google,Twitter
682.733,105.7900009,30.95000076,122.5100021,798.9199829,19.78000069
687.181,105.8700027,31.05999947,124.3600006,797.25,19.54000092
676.851,107.4800034,31.38999939,125.1500015,806.9299927,20.86000061
674.919,108.3700027,31.14999962,125.2600021,805.2299805,20.39999962
685.267,108.8099976,31.11000061,125.0599976,807.4799805,20.17000008
691.066,108,31.12000084,124.8799973,808.4899902,19
690.595,107.9300003,31.20000076,124.9000015,808.2000122,18.97999954
693.799,108.1800003,30.88999939,124.8799973,807.0499878,18.54999924
688.491,109.4800034,31.04999924,123.9000015,805.960022,18.69000053
690.016,109.3799973,30.82999992,123.3000031,801.1900024,18.25
690.268,109.2200012,30.61000061,124.3700027,805.4199829,18.31999969
688.773,109.0800018,30.52000046,123.9100037,802.75,18.29999924
678.671,109.3600006,30.62999916,123.5599976,799.6500244,18.46999931
677.196,108.5100021,30.62000084,124.1500015,796.9500122,18.37999916
674.258,108.8499985,30.67000008,124.3700027,796.5900269,19.20999908
669.743,108.0299988,31.25,123.4800034,793.5999756,19.5
669.638,107.5699997,31.34000015,123.8899994,791.2999878,19.54999924
673.987,106.9400024,31.30999947,124.9599991,793.2199707,19.93000031
675.97,106.8199997,31.39999962,126.5400009,795.8200073,19.87000084
672.707,106,31.77000046,125.8399963,791.9199829,18.70000076
680.553,106.0999985,32.15999985,126.1200027,789.8499756,18.11000061
692.868,106.7300034,32.13000107,126.1699982,791.4000244,18.14999962
688.411,107.7300034,32.27999878,126.5100021,796.8699951,17.76000023
686.1,107.6999969,32.40999985,129.7299957,808.0200195,18.07999992
688.962,108.3600006,32.50999832,131.0500031,807.9899902,18.29999924
692.491,105.5199966,32.70000076,130.2700043,802.8400269,19.11000061
694.99,103.1299973,31.88999939,127.0999985,788.4799805,18.36000061
700,105.4400024,32.49000168,128.6900024,798.8200073,18.38999939
698.997,107.9499969,31.90999985,127.2099991,788.7199707,18.48999977
695.822,111.7699966,31.79999924,127.7699966,790.460022,18.62999916
681.997,115.5699997,31.97999954,128.3500061,801.2299805,22.62000084
684.015,114.9199982,31.77000046,129.0700073,797.9699707,23.37000084
677.01,113.5800018,31.56999969,128.6499939,795.3900146,23.71999931
679.38,113.5699997,31.36000061,128.6399994,799.7800293,22.95999908
682.61,113.5500031,31.96999931,129.9400024,805.0300293,23.01000023
697.77,114.6200027,32.27999878,130.0800018,815.9500122,23.04999924
689.94,112.7099991,32.06999969,127.9599991,814.960022,24
698.41,112.8799973,31.67000008,127.3099976,802.6500244,23.52000046
701.16,113.0899963,31.94000053,128.6900024,810.7299805,24.87000084
716.42,113.9499969,31.85000038,129.2299957,810.0599976,19.87000084
717.8,112.1800003,32.29999924,128.0899963,802.6400146,19.85000038
708.18,113.0500031,32.90000153,128.2700043,804.0599976,17.55999947
726.87,112.5199966,32.54999924,128.7700043,800.3800049,18
739.72,113,32.56000137,128.1900024,802.789978,18.04999924
740.27,113.0500031,32.15000153,128.4700012,801.2299805,17.79000092
746,113.8899994,32.13000107,128.7400055,803.0800171,16.87999916
743.51,114.0599976,31.62000084,128.9900055,800.710022,16.82999992
753.02,116.0500031,31.95000076,130.2400055,814.1699829,17.06999969
756.83,116.3000031,31.45999908,128.8800049,809.5700073,16.89999962
751.26,117.3399963,31.5,129.0500031,811.7700195,18.09000015
757.57,116.9800034,31.51000023,127.8199997,804.0800171,18.03000069
752.77,117.6299973,31.88999939,127.8799973,804.5999756,17.26000023
758.53,117.5500031,31.80999947,128.5700073,821.4899902,17.29000092
749.06,117.4700012,31.63999939,130.1100006,827.0900269,17.39999962
750.49,117.1200027,32.52000046,130,821.6300049,17.65999985
738.5,117.0599976,29.02000046,132.0700073,824.0599976,17.95000076
748.6,116.5999985,29.05999947,133.2799988,835.7399902,17.48999977
746.77,117.6500015,29.21999931,132.2899933,828.5499878,17.61000061
741.48,118.25,29.04999924,131.0399933,822.0999756,17.57999992
752.99,115.5899963,28.81999969,129.6900024,817.3499756,18.02000046
766,114.4800034,28.80999947,131.2899933,819.5599976,18.40999985
767.04,113.7200012,28.60000038,130.9900055,809.9000244,18.37999916
754.73,113.5400009,28.51000023,129.5,805.4799805,19.12999916
754.1,111.4899979,28.37999916,127.1699982,788.4199829,18.37000084
707.81,111.5899963,28.26000023,120,782.1900024,18.54999924
718.36,109.8300018,28.05999947,120.75,781.0999756,19.13999939
705.6,108.8399963,27.95000076,122.1500015,802.0300293,18.97999954
689.9,110.4100037,28.23999977,124.2200012,811.9799805,18.62999916
689.99,111.0599976,28.03000069,123.1800003,805.5900269,18.54999924
679.97,110.8799973,28.29000092,120.8000031,780.289978,18.72999954
713.36,107.7900009,28.15999985,119.0199966,771.75,18.60000038
715.98,108.4300003,28.63999939,115.0800018,753.2199707,18.62999916
699.89,105.7099991,27.88999939,117.1999969,775.1599731,18.21999931
685.01,107.1100006,28.48999977,116.3399963,779.9799805,18.05999947
679.41,109.9899979,28.32999992,117.7900009,786.1599731,18.29999924
669.9,109.9499969,28.87000084,117.0199966,775.9699707,18.19000053
690.51,110.0599976,28.69000053,121.7699966,784.7999878,18.48999977
698.25,111.7300034,29,121.4700012,785,18.03000069
712.81,111.8000031,29.05999947,120.8399963,779,17.93000031
718.77,111.2300034,28.89999962,120.3799973,780.2299805,18.22999954
732.28,111.7900009,28.95000076,120.4100037,785.789978,18.22999954
741.8,111.5699997,28.56999969,120.8700027,789.4400024,19.47999954
738.39,111.4599991,28.51000023,118.4199982,775.8800049,19.63999939
741.19,110.5199966,27.80999947,115.0999985,764.3300171,19.64999962
735.89,109.4899979,27.38999939,115.4000015,764.460022,18.93000031
725.62,109.9000015,28.42000008,117.4300003,778.2199707,19.37000084
722.95,109.1100006,28.35000038,117.3099976,776.1799927,18.93000031
710.38,109.9499969,28.20999908,117.9499969,791.4699707,18.79000092
694.5,111.0299988,28.90999985,118.9100037,795.1699829,18.62999916
692.96,112.1200027,29.42000008,119.6800003,809.4500122,18.23999977
705.22,113.9499969,29.96999931,117.7699966,807.9000244,17.92000008
714.73,113.3000031,30.20999908,120.3099976,815.3400269,17.07999992
713.97,115.1900024,29.81999969,120.2099991,817.8900146,16.40999985
722.001,115.1900024,29.81999969,120.5699997,815.6500244,16.5
727.88,115.8199997,29.72999954,119.8700027,809.8400269,16.61000061
715.81,115.9700012,29.61000061,119.2399979,812.5,16.38999939
734.59,116.6399994,29.37999916,119.0899963,815.2000122,16.38999939
726.03,116.9499969,29.26000023,119.0400009,812.2000122,16.29999924
734.93,117.0599976,29.36000061,117.4000015,809.6799927,16.44000053
725.76,116.2900009,29.54000092,117.2699966,807.7999878,16.86000061
735.79,116.5199966,29.79000092,118.0100021,809.9299927,17.09000015
743.9,117.2600021,30.23999977,116.9199982,804.5700073,17.17000008
736.86,116.7600021,30.01000023,116.3499985,802.8800049,17.5
734.301,116.7300034,29.97999954,115.0500031,792.4500122,17.37000084
725.96,115.8199997,29.69000053,116.8600006,808.0100098,17.29999924
739.71,116.1500015,29.84000015,118.6900024,807.7700195,17.37999916
743.34,116.0199966,29.76000023,120.6699982,813.0200195,17.25
728.66,116.6100006,30.01000023,123.4100037,825.210022,16.95999908
728.19,117.9100037,31.04999924,124.9000015,827.1799927,17.11000061
727.474,118.9899979,30.75,124.3499985,826.0100098,16.79000092
720.53,119.1100006,30.25,126.0899963,829.8599854,16.57999992
724.11,119.75,30.40999985,126.6200027,829.5300293,16.61000061
733.99,119.25,30.35000038,128.3399963,830.9400024,16.52000046
756.26,119.0400009,30.29000092,127.8700027,827.460022,16.72999954
754.13,120,30.29000092,127.9199982,829.0200195,16.80999947
754.48,119.9899979,30.38999939,127.5500031,824.3699951,16.56999969
749.46,119.7799988,30.71999931,127.0400009,828.1699829,16.94000053
760.09,120,30.63999939,128.9299927,844.4299927,17.62000084
771.59,120.0800018,30.27000046,131.4799957,849.5300293,17.23999977
773.4,119.9700012,30.22999954,132.7799988,858.4500122,17.78000069
758.47,121.8799973,31.73999977,132.1799927,856.9799805,17.61000061
754.02,121.9400024,32.50999832,130.9799957,845.0300293,17.93000031
763.74,121.9499969,32.16999817,130.3200073,823.8300171,18.26000023
759.33,121.6299973,31.82999992,133.2299957,820.1900024,18.71999931
758.59,121.3499985,32.18000031,130.8399963,815.2399902,16.40999985
765.5,128.75,31.96999931,130.9799957,818.2600098,15.57999992
779.99,128.5299988,32.06999969,132.0599976,820.1300049,15.81000042
786,129.0800018,32.02999878,131.8399963,821.6199951,16.52000046
781.35,130.2899933,32.43000031,134.1999969,829.2299805,16.73999977
774.74,131.5299988,33.25,134.1399994,829.8800049,16.35000038
760.59,132.0399933,33.11999893,134.1900024,830.0599976,16.62000084
769.95,132.4199982,33.63000107,134.0500031,834.8499756,16.42000008
778.78,132.1199951,33.79000092,133.8500061,838.960022,16.07999992
754.85,133.2899933,33.63000107,133.4400024,840.0300293,16.03000069
750.56,135.0200043,34.00999832,133.8399963,837.3200073,15.97999954
759.62,135.5099945,33.54000092,133.5299988,842.1699829,16.05999947
766.49,135.3450012,33.75999832,133.7200012,846.5499878,15.77000046
773.41,135.7200012,33.91999817,136.1199951,849.2700195,15.78999996
777.48,136.6999969,33.81999969,135.3600006,851.3599854,15.78999996
791.61,137.1100006,33.59999847,135.4400024,851,15.75
791.99,136.5299988,34.06000137,135.5399933,847.8099976,15.56000042
794.15,136.6600037,33.90000153,137.4199982,849.6699829,15.18000031
789.76,136.9299927,34.27000046,136.7599945,844.9299927,15.23999977
798.49,136.9900055,33.90999985,137.1699982,856.75,15.22000027
799.74,139.7899933,33.74000168,137.4199982,849.8499756,15.11999989
810.86,138.9600067,33.63999939,137.3000031,849.0800171,15.21000004
814.59,139.7799988,33.47000122,137.7200012,847.2700195,15.31999969
804.9,139.3399963,33.31999969,138.2400055,851.1500244,15.02999973
796.33,139.5200043,33.18000031,138.7899933,853.6400146,15.18999958
802.95,139,33.13000107,139.6000061,857.8400269,15.07999992
797.27,138.6799927,32.81000137,139.3200073,861.4050293,15.09000015
806.04,139.1399994,32.86000061,139.7200012,864.5800171,14.53999996
808.08,139.1999969,32.88999939,139.9900055,865.9099731,14.97999954
804.42,138.9900055,33.09999847,139.8399963,868.3900146,14.93000031
799.63,140.4600067,33.70000076,139.9400024,870,15.14000034
801.32,140.6900024,33.81000137,138.5099945,872.3699951,14.98999977
807.24,139.9900055,33.18999863,139.5899963,867.9099731,14.93999958
807.1,141.4600067,33.52999878,139.5299988,850.1400146,15.03999996
800.14,139.8399963,33.52000046,140.3399963,849.7999878,14.92000008
802.17,141.4199982,33.40000153,140.3200073,839.6500244,14.94999981
798.84,140.9199982,33.43000031,141.7599945,835.1400146,14.84000015
798.74,140.6399994,33.52999878,142.6499939,838.5100098,14.68999958
794.58,140.8800049,33.65000153,142.4100037,840.6300049,14.52999973
794.15,143.8000031,33.70000076,142.0500031,849.8699951,14.39000034
797.34,144.1199951,33.56999969,142.2799988,849.4799805,14.28999996
781.77,143.9299927,33.75999832,141.7299957,847.7999878,14.35999966
783.67,143.6600037,34.13999939,141.8500061,856.75,14.31000042
787.15,143.6999969,33.81000137,141.1699982,852.5700073,14.42000008
787.37,144.7700043,34.15999985,140.7799988,848.9099731,14.30000019
778.82,144.0200043,33.90999985,141.0399933,845.0949707,14.39999962
790.39,143.6600037,34.06000137,139.9199982,842.0999756,14.43999958
809.75,143.3399963,33.99000168,139.5800018,841.7000122,14.53999996
818.95,143.1699982,34.27000046,139.3899994,839.8800049,14.64999962
832.449,141.6300049,34.33000183,141.4199982,841.460022,14.63000011
833.01,141.8000031,34.43999863,140.9600067,840.1799927,14.71000004
851.57,141.0500031,34.02000046,142.2700043,855.1300049,14.65999985
866.58,141.8300018,33.85499954,143.6799927,853.9899902,15.81999969
845.1,141.1999969,32.18000031,145.4700012,856.5100098,16.61000061
849,140.6799927,32.04999924,146.5599976,860.0800171,16.47999954
855.71,142.4400024,33.00999832,147.6999969,858.9500122,17.54000092
851.99,142.2700043,33.06000137,150.25,878.9299927,18.23999977
848.5,143.6399994,33.40999985,152.4600067,888.8400269,18.56999969
835.41,144.5299988,33.31000137,152.7799988,889.1400146,18.47999954
844.25,143.6799927,33.50999832,151.8000031,891.4400024,18.69000053
844,143.7899933,33.25999832,150.8500061,924.5200195,18.30999947
842.58,143.6499939,33.50999832,150.2400055,932.8200073,18.37000084
839.42,146.5800018,33.5,151.0599976,937.0900269,18.54000092
836.99,147.5099945,33.24000168,150.4799957,948.4500122,18.38999939
828.999,147.0599976,33.72000122,150.2899933,954.7199707,18.61000061
838.74,146.5299988,33.88000107,150.0399933,950.2800293,19.22999954
845.85,148.9600067,34.11999893,150.3300018,958.6900024,19.48999977
851.64,153.0099945,34.06999969,150.1900024,956.710022,18.28000069
864.55,153.9900055,34.18000031,149.7799988,954.8400269,18.51000023
862.34,153.2599945,34.81000137,144.8500061,955.8900146,18.35000038
854.95,153.9499969,33.58000183,147.6600037,955.1400146,18.43000031
848.38,156.1000061,33.72999954,148.0599976,959.2199707,18.14999962
863.49,155.6999969,33.83000183,148.2400055,964.6099854,17.97999954
875.32,155.4700012,33.86000061,148.0700073,942.1699829,17.95000076
874.26,150.25,34.61000061,150.0399933,950.5,18.22999954
872.53,152.5399933,34.81999969,151.9600067,954.6500244,18.43000031
879.37,153.0599976,35.22000122,152.1300049,964.0700073,18.31999969
873.66,153.9900055,34.90000153,152.3800049,970.5499878,18.53000069
874.41,153.8000031,34.61999893,151.4600067,977.6099854,18.30999947
857.17,153.3399963,34.29999924,151.5299988,991.8599854,18.22999954
862.59,153.8699951,34.79000092,153.6100006,993.2700195,17.56999969
863.92,153.6100006,35.31999969,153.6300049,996.1699829,17.44000053
862.33,153.6699982,35.54999924,152.8099976,987.0900269,17.59000015
865.01,152.7599945,35.47000122,153.1199951,988.289978,16.89999962
871.98,153.1799927,35.77000046,154.7100067,996.1199951,17.04000092
888.35,155.4499969,36.13999939,149.6000061,1003.880005,16.96999931
888.29,153.9299927,34.93999863,148.4400024,996.6799927,16.76000023
897.39,154.4499969,34.15000153,150.6799927,1001.590027,16.82999992
893.63,155.3699951,34.45999908,150.25,1004.280029,16.67000008
883.01,154.9900055,34.5,149.8000031,970.1199951,17.05999947
888.45,148.9799957,34.09000015,150.6399994,961.8099976,16.90999985
892.76,145.4199982,33.95999908,152.8699951,970.5,17.78000069
898.93,146.5899963,34.90000153,152.25,967.9299927,18.14999962
893.25,145.1600037,34.93000031,153.9100037,960.1799927,18.5
900.06,144.2899933,34.95999908,153.3999939,958.6199951,18.29000092
877.46,142.2700043,35.11999893,155.0700073,975.2199707,18.12000084
858.8,146.3399963,35.56999969,153.5899963,968.9899902,17.95000076
872.82,145.0099945,35.09000015,150.5800018,978.5900269,17.64999962
873.17,145.8699951,34.90999985,153.2400055,976.6199951,17.87000084
861.89,145.6300049,35.31000137,151.0399933,986.0900269,17.64999962
891,146.2799988,34.50999832,150.9799957,972.0900269,17.81999969
891.5,145.8200073,34.91999817,148.4299927,948.0900269,17.92000008
897.05,143.7299957,34.59999847,150.3399963,961.0100098,18.02000046
892.96,145.8300018,34.72000122,148.8200073,937.8200073,18.07999992
900.96,143.6799927,34.02999878,151.4400024,929.6799927,18.63999939
896.89,144.0200043,34.22999954,153.5,919.460022,19.25
892.34,143.5,35.04000092,155.2700043,932.2600098,19.31999969
867.05,144.0899963,35.18999863,158.8999939,927.6900024,19.63999939
868.95,142.7299957,36.02999878,159.2599945,940.8099976,19.94000053
846.91,144.1799927,36.5,159.9700012,951,19.97999954
855.78,145.0599976,37.08000183,159.7299957,953.5300293,20.12000084
839.19,145.5299988,37.04999924,162.8600006,967.6599731,20.53000069
840,145.7400055,36.79999924,164.1399994,968.8499756,20.11000061
857.15,147.7700043,37.08000183,164.5299988,976.9099731,20
849.7,149.0399933,37.18000031,164.4299927,975.960022,19.96999931
857.8,149.5599976,36.61000061,166,986.9500122,19.61000061
876.33,150.0800018,36.38000107,165.2799988,992.7700195,16.84000015
863.42,151.0200043,36.31999969,165.6100006,992.1900024,16.75
880.3,150.3399963,37.04000092,170.4400024,993.8400269,16.09000015
875.43,150.2700043,36.16999817,172.4499969,998.3099976,16.20999908
875.14,152.0899963,35.93999863,169.25,969.0300293,16.06999969
880.12,152.7400055,35.72999954,169.8600006,965.3099976,16.18000031
887.02,153.4600067,35.90999985,169.3000031,952.5100098,16.29000092
894.99,150.5599976,35.90000153,168.5899963,958.3300171,16.39999962
884.45,149.5,35.70999908,171.9799957,945.5,16.14999962
877.97,148.7299957,36.11000061,171.2299957,946.5599976,16.13999939
893.48,150.0500031,36.36000061,171.1799927,947.6400146,15.75
893.81,157.1399994,36.08000183,167.3999939,940.2999878,15.92000008
901.44,155.5700073,34.99000168,168.0800018,945.789978,16.09000015
901.35,156.3899994,35.04999924,170.75,945.75,15.94999981
877.51,158.8099976,35.20000076,171,944.1900024,16.15999985
837.06,160.0800018,35.25,170,940.0800171,15.86999989
846.49,161.0599976,35.36000061,166.9100037,923.5900269,15.98999977
838.42,155.3200073,34.84999847,167.4100037,930.0900269,16.11000061
832.76,157.4799957,34.77999878,167.7799988,938.9299927,16.62999916
839.86,159.8500061,34.24000168,169.6399994,938.0800171,16.95999908
839.95,161.6000061,34.81000137,168.7100067,944.2700195,16.88999939
846.1,160.9499969,34.88999939,167.7400055,927.6599731,16.64999962
836.39,157.8600006,34.88000107,166.3200073,926.1799927,16.77000046
815.41,157.5,34.68000031,167.2400055,920.8699951,16.93000031
817.3,157.2100067,34.81000137,168.0500031,940.4000244,16.93000031
833.6,159.7799988,35.20000076,169.9199982,942.5800171,16.90999985
838.77,159.9799957,35.68999863,171.9700012,936.8900146,16.86000061
833.46,159.2700043,36.13000107,172.0200043,930.5,16.64999962
823.65,159.8600006,36.34999847,170.7200012,928.1300049,16.82999992
817.3,161.4700012,36.09000015,172.0899963,935.75,17.21999931
805.99,162.9100037,36.75999832,173.2100067,943.6300049,17.45000076
822.34,163.3500061,38.00999832,170.9499969,955.2399902,17.65999985
809.48,164,37.79000092,173.5099945,951.9899902,18.17000008
801.22,164.0500031,38.09000015,172.9600067,941.4799805,18.20000076
795.43,162.0800018,38.18000031,173.0500031,942.0200195,18.20999908
791.31,161.9100037,38.27000046,170.9600067,949.8900146,18.01000023
793.89,161.2599945,38.31000137,171.6399994,941.4099731,17.60000038
813.31,158.6300049,38.40000153,170.0099945,943.289978,17.76000023
824.21,161.5,38.38999939,172.5200043,946.6500244,17.62000084
825.01,160.8600006,38.59000015,172.1699982,950.4400024,17.57999992
821.48,159.6499939,38.54000092,171.1100006,940.1300049,17.61000061
811.55,158.2799988,38.25,170.5399933,935.289978,16.97999954
810.83,159.8800049,38.29000092,162.8699951,929.75,16.59000015
816.36,158.6699982,37.77999878,164.2100067,936.8599854,16.95000076
809.4,158.7299957,37.84999847,167.6799927,947.539978,16.85000038
818.13,156.0700073,38.04999924,168.7299957,947.5499878,16.87000084
820.87,153.3899994,37.72999954,170.8699951,943.2600098,17.09000015
832.91,151.8899994,38.45999908,169.4700012,934.2800293,17.59000015
832.87,150.5500031,38.72999954,169.9600067,937.4299927,17.75
830.3,153.1399994,38.70999908,168.4199982,959.9000244,18.25
823.22,154.2299957,38.65999985,171.2400055,964.8099976,17.85000038
810.75,153.2799988,38.99000168,172.2299957,973.7199707,17.67000008
806.17,154.1199951,38.81000137,172.5,967.4699707,17.40999985
811.31,153.8099976,38.99000168,171.5899963,972.0800171,17.72999954
803.3,154.4799957,38.84000015,172.7400055,966.7800293,18.45000076
792.16,153.4799957,38.31000137,172.5500031,985.1900024,18.62999916
799.76,155.3899994,38.09000015,173.7400055,993.6400146,18.32999992
805.83,155.3000031,38.34999847,174.5200043,992.3099976,18.28000069
813.77,155.8399963,37.77000046,176.1100006,987.7999878,18.02000046
816.39,155.8999939,37.49000168,176.0299988,1005.650024,17.88999939
814.03,156.5500031,37.97000122,174.5599976,1005.650024,17.87000084
818.09,156,37.29000092,174.9799957,1007.869995,17.37000084
835.79,156.9900055,37.61000061,171.2700043,1009.349976,17.25
845.97,159.8800049,36.83000183,171.8000031,1011,17.13999939
843.43,160.4700012,36.74000168,170.6000061,1012.73999,20.30999947
832.99,159.7599945,36.68000031,170.6300049,1001.840027,21.68000031
836.24,155.9799957,36.90000153,177.8800049,1005.070007,21.25
847.62,156.25,36.79999924,179.8699951,985.539978,20.62000084
849.39,156.1699982,37,180.0599976,988.4899902,20.61000061
850.89,157.1000061,37.63999939,182.6600037,991.460022,19.70999908
855.42,156.4100037,37.54000092,178.9199982,991.4199829,19.89999962
850.77,157.4100037,37.40000153,178.9199982,1033.670044,19.38999939
835.001,163.0500031,37.5,180.1699982,1033.130005,19.65999985
837.89,166.7200012,37.36999893,180.25,1033.040039,19.59000015
826.33,169.0399933,37.40999985,179.5599976,1042.599976,19.89999962
830.47,166.8899994,37.00999832,179.3000031,1042.969971,20.31999969
828.81,168.1100006,35.68999863,178.4600067,1049.98999,20.17000008
832.72,172.5,35.97000122,178.7700043,1042.680054,20.04999924
952.06,174.25,35.84999847,178.0700073,1052.390015,19.90999985
957.68,174.8099976,35.22000122,177.9499969,1058.290039,20.36000061
945.31,176.2400055,35.29999924,179.5899963,1047.719971,20.76000023
939.39,175.8800049,35.61999893,179,1044.150024,21.12999916
958,174.6699982,35.58000183,178.7400055,1041.199951,21.87999916
968.18,173.9700012,35.52999878,181.8600006,1041.640015,22.27000046
970.02,171.3399963,35.95999908,180.8699951,1036.410034,22.42000008
976.66,169.0800018,35.93999863,182.7799988,1048.469971,21.81999969
966.31,171.1000061,35.84000015,183.0299988,1035.890015,21.82999992
965.63,170.1499939,35.99000168,182.4199982,1034.660034,20.79000092
976.63,169.9799957,35.5,175.1300049,1050.300049,20.57999992
959.16,173.1399994,34.38000107,177.1799927,1051.920044,20.70999908
955.89,174.9600067,34.66999817,175.1000061,1056.52002,20.39999962
966.33,174.9700012,35.20000076,171.4700012,1072.01001,20.77000046
963.03,174.0899963,35.70000076,172.8300018,1063.290039,21.09000015
959.181,173.0700073,36.81000137,176.0599976,1037.380005,21.01000023
969.75,169.4799957,36.83000183,180.1399994,1036.170044,21.10000038
980.1,171.8500061,36.84999847,179,1025.069946,22.04999924
977,171.0500031,37.65000153,179.0399933,1011.869995,21.64999962
994.999,169.8000031,37.52000046,176.9600067,1019.599976,21.65999985
1009.78,169.6399994,37.43999863,178.3000031,1032.719971,22.57999992
1004.4,169.0099945,37.40000153,178.3899994,1044.569946,22.22999954
979.91,169.3200073,37.59999847,180.1799927,1049.380005,24.68000031
989.87,169.3699951,38.36999893,180.8200073,1051.969971,25.07999992
976.58,172.6699982,38.18000031,179.5099945,1048.77002,25.20000076
970.78,171.6999969,37.79999924,177.8899994,1051.390015,25.04999924
973.22,172.2700043,37.93000031,177.4499969,1057.469971,24.45999908
971.85,172.2200012,37.81000137,177.1999969,1072,24.26000023
981.92,173.9700012,37.75999832,175.9900055,1085.089966,24.22999954
990.04,176.4199982,37.93999863,177.6199951,1079.780029,24.30999947
990.63,174.5399933,37.61000061,177.9199982,1073.560059,24.01000023
994.95,174.3500061,37.91999817,176.4600067,1070.849976,24.51000023
988.5,175.0099945,37.74000168,181.4199982,1068.859985,24.45000076
994.1,175.0099945,38.06000137,184.6699982,1065.849976,23.98999977
1000.5,170.5700073,39.22000122,184.3300018,1060.199951,24.31999969
1010.02,170.6000061,38.56999969,186.8500061,1055.949951,24.59000015
999.48,171.0800018,39.68999863,188.2799988,1053.400024,24.17000008
994.58,169.2299957,39.79999924,187.8699951,1073.209961,24.25
993.09,172.2599945,39.52999878,187.8399963,1091.52002,24.35000038
987.11,172.2299957,37.70000076,187.7700043,1095.76001,25.40999985
993.74,173.0299988,37.81000137,179.3699951,1110.290039,24.65999985
991.14,175,38.02000046,178.3899994,1114.209961,24.55999947
991.38,174.3500061,37.68000031,177.6000061,1112.790039,24.04000092
987,174.3300018,37.99000168,179.8000031,1110.140015,23.65999985
1000,174.2899933,38.74000168,181.2899933,1112.050049,23.31999969
998,175.2799988,38.43000031,185.3699951,1130.650024,22.75
1016,177.0899963,39.58000183,189.3500061,1130.699951,22.37000084
1040,176.1900024,39.77000046,186.5500031,1139.099976,22.15999985
1048,179.1000061,39.81999969,187.4799957,1135.969971,24.27000046
1044,179.2599945,40.02000046,190,1143.5,25.18000031
1056,178.4600067,40.88999939,185.9799957,1164.160034,25.62000084
1072,177,40.79999924,187.1199951,1176.170044,25.80999947
1076,177.0399933,40.40000153,186.8899994,1171.290039,27.13999939
1074,174.2200012,40.58000183,193.0899963,1182.140015,25.92000008
1056,171.1100006,46.18999863,190.2799988,1187.560059,25.12999916
1064,171.5099945,44.29999924,181.2599945,1186.47998,25.23999977
1060,167.9600067,42.36999893,185.3099976,1177.369995,26.90999985
1078,166.9700012,42.79000092,180.1799927,1182.219971,30.18000031
1100,167.4299927,42.33000183,171.5800018,1181.589966,31.51000023
1078,167.7799988,41.02000046,176.1100006,1119.199951,30.95000076
1104,160.5,41.65999985,176.4100037,1062.390015,33.43999863
1124,156.4900055,42.31999969,173.1499939,1084.430054,33.75
1154,163.0299988,42.15000153,179.5200043,1055.410034,33.61000061
1152.89,159.5399933,42.43999863,179.9600067,1007.710022,33.06000137
1182.72,155.1499939,43.00999832,177.3600006,1046.27002,32.84000015
1144.62,156.4100037,43.34000015,176.0099945,1054.560059,33.38000107
1164.83,162.7100067,43.38999939,177.9100037,1054.140015,32.11000061
1155.67,164.3399963,43.11999893,178.9900055,1072.699951,32.65999985
1130.38,167.3699951,42.83000183,183.2899933,1091.359985,32.15999985
1172.48,172.9900055,43.68000031,184.9299927,1095.5,31.31999969
1132.1,172.4299927,43.83000183,181.4600067,1103.589966,31.86000061
1072.95,171.8500061,43.15000153,178.3200073,1113.75,32.24000168
1129.93,171.0700073,42.86000061,175.9400024,1109.900024,33
1137.59,172.5,42.27000046,176.6199951,1128.089966,34.58000183
1159.12,175.5,42.95000076,180.3999939,1143.699951,34.43000031
1170.59,178.9700012,43.18999863,179.7799988,1117.51001,35.75999832
1170.68,178.3899994,43.13999939,183.7100067,1103.920044,34.84999847
1176.3,178.1199951,43.93000031,182.3399963,1071.410034,35.34999847
1203.18,175,43.68000031,185.2299957,1084.140015,35.5
1212.21,176.2100067,43.81000137,184.7599945,1094.76001,34.11000061
1205.42,176.8200073,43.90000153,181.8800049,1100.900024,36.59999847
1212.79,176.6699982,42.81999969,184.1900024,1115.040039,35.79999924
1232.04,175.0299988,42.83000183,183.8600006,1129.380005,35.58000183
